Code,Device,Manufacturer,Base,Package,Leaded Equivalent/Data
H16,SST4416,Sil,F,-,2N4416 n-ch jfet
H27,DTC323TU,Rho,N,SC70,"npn dtr 15V 0.6A, R1 6k8 , for muting"
H31,BCW89R,Phi,N,SOT23R,BC556
H84,SST5484,Sil,F,SOT23,2N5484
H85,SST5485,Sil,F,SOT23,2N5485
H86,SST5486,Sil,F,SOT23,2N5486
HB,BFN22,SGS,P,SOT23,npn Vce 250V
HC,BFN23,SGS,P,SOT23,pnp Vce 250V
HG,CFY77-08,Sie,DM,-,20GHz HEMT 0.8dB nf
HH,CFY77-10,Sie,DM,-,20GHz HEMT 1.0 dB nf
HH,BBY51-07,Sie,S,SOT143,dual varicap like BBY51
HQ,2SA1036K,Roh,N,-,pnp 500mA driver
I,BBY51-02W,Sie,I,SCD80,3-5 pF varicap
I,BBY52-03W,Sie,I,SOD323,1.25-1.75 pF varicap in
I08,SST108,Sil,F,SOT23,J108 n-ch jfet
I09,SST109,Sil,F,SOT23,J109 n-ch jfet
I10,SST110,Sil,F,SOT23,J110 n-ch jfet
J0,HSMS-2840,HP,C,SOT23,schottky diode
J01,SO2906R,-,N,-,2N2906
J03,SO2907AR,-,R,-,2N2907A
J05,SO2907R,-,R,-,2N2907
J1,HSMS-2841,HP,K,SOT23,schottky diode
J1,ZC830,Zet,C,ZC820 varicaps
J1,BSS138L,Mot,M,SOT23,n-ch enh TMOS fet
J1A,ZC830A,Zet,C,SOT23,varicap hyperabrupt 28V 10pF@2V
J1B,ZC830B,Zet,C,SOT23,varicap hyperabrupt 28V 10pF@2V
pJ1,BSH101,Phi,M,SOT23,n-ch 60V 0.7A mosfet
pJ2,BSH102,Phi,M,SOT23,n-ch 30V 1A mosfet
J2,ZC833,Zet,C,SOT23,ZC823
J2A,ZC833A,Zet,C,SOT23,varicap hyperabrupt 28V 33pF@2V
J2B,ZC833B,Zet,C,SOT23,varicap hyperabrupt 28V 33pF@2V
pJ3,BSH103,Phi,M,SOT23,n-ch 30V 0.8A mosfet
J3,ZC831,Zet,C,SOT23,ZC821
J3A,ZC831A,Zet,C,SOT23,varicap hyperabrupt 28V 15pF@2V
J3B,ZC831B,Zet,C,SOT23,varicap hyperabrupt 28V 15pF@2V
J3D,MSB81T1,Mot,-,vhf pnp fT 0.6GHz
J4A,MBV109,Mot,C,SOT23,29pF VHF varicap diode
J4,ZC832,Zet,C,SOT23,ZC823
J4A,ZC832A,Zet,C,SOT23,varicap hyperabrupt 28V 22pF@2V
J4B,ZC832B,Zet,C,SOT23,varicap hyperabrupt 28V 22pF@2V
J5,ZC834,Zet,C,SOT23,ZC824
J5A,ZC834A,Zet,C,SOT23,varicap hyperabrupt 28V 47pF@2V
J5B,ZC834B,Zet,C,SOT23,varicap hyperabrupt 28V 47pF@2V
J6,M1MA174,Mot,C,-,gp Si diode 100V
J6,ZC835,Zet,C,SOT23,ZC825
J6A,ZC835A,Zet,C,SOT23,varicap hyperabrupt 28V 68pF@2V
J6B,ZC835B,Zet,C,SOT23,varicap hyperabrupt 28V 68pF@2V
J7,ZC836,Zet,C,SOT23,ZC826
J7A,ZC830A,Zet,C,SOT23,varicap hyperabrupt 28V 100pF@2V
J7B,ZC830B,Zet,C,SOT23,varicap hyperabrupt 28V 100pF@2V
J8,BCX71JR,Phi,R,SOT23R,BCY79-ix
J9A,ZC829A,Zet,I,SOT23,varicap hyperabrupt 28V 8.2pF@2V
J9B,ZC829B,Zet,I,SOT23,varicap hyperabrupt 28V 8.2pF@2V
J12,SO2906AR,-,R,-,2N2906A
J32,SO5400R,SGS,R,-,2N5400
J33,SO5401R,SGS,R,-,2N5401
J39,SO692R,SGS,-,-,pnp Vce 300V
JA,BAV74,Zet,B,SOT23,dual diode cc 50V 0.1A
JA,BAV74,Mot,B,SOT23,dual sw diodes
JBs,BAR74,Sie,C,SOT23,fast sw diode 50V 0.25A
JCs,BAL74,Sie,V,SOT23,fast sw diode 50V 0.25A
JFs,BAL99,Sie,V,SOT23,fast sw diode 70V 0.25A
JG,BAR99,Sie,E,-,fast sw diode 70V 0.25A
JKs,BF1009,Sie,W,SOT143,biased n-ch dg mosfet 1GHz 9V
JLs,BF1009S,Sie,W,SOT143,biased n-ch dg mosfet 1GHz 9V
JL,MRF949,Mot,N,SOT323,npn RF fT 9GHz
JPs,BAS19,Sie,C,SOT23,120V 250mA fast sw diode
JPs,BAW101,Sie,S,SOT143,pair isolated 300V sw diodes
JRs,BAS20,Sie,C,SOT23,150V 250mA fast sw diode
JSs,BAS21,Sie,C,SOT143,200V 250mA fast sw diode
JS,BAW100,Sie,Y,SOT143,dual isolated fast sw diodes
JTs,BAS28,Sie,S,SOT143,dual isolated fast sw diodes
JTs,BAS28W,Sie,FQ,SOT343,dual isolated fast sw diodes
JV,BAS116,Sie,C,SOT23,250V 75mA Ir 5nA
JX,BAV170,Mot,B,SOT23,dual cc Si diode low Ir
JY,BAV199,Mot,D,SOT23,dual series Si diode low Ir
JZ,BAW156,Mot,A,SOT23,dual ca Si diode low Ir
K,BAT68-03W,Sie,I,SOD323,BAT68 Schottky
K,BBY52-02W,Sie,I,SCD80,UHF varicap 1.75-1.25pF
K,MRF917,Mot,N,SOT323,npn RF fT 6GHz
K0,HSMP-3830,HP,C,SOT23,gp pin diode HP3830
K1,HSMP-3831,HP,K,SOT23,gp pin diode HP3830
K1p,BCW71,Phi,N,SOT23,BC107A
K1t,BCW71,Phi,N,SOT23,BC107A
K1,BCW71,Phi,N,SOT23,BC107A
K2p,BCW72,Phi,N,SOT23,BC107B ZXT300
K2t,BCW72,Phi,N,SOT23,BC107B ZXT300
K2,BCW72,Phi,N,SOT23,BC107B ZXT300
K2,HSMP-3832,HP,D,SOT23,dual HP3830 pin diode
K3,HSMP-3833,HP,A,SOT23,dual HP3830 pin diode
K3,BCW81,Phi,N,SOT23,npn 50V 0.1A 0.2W hfe 420
K3p,BCW81,Phi,N,SOT23,npn 50V 0.1A 0.2W hfe 420
K3t,BCW81,Phi,N,SOT23,npn 50V 0.1A 0.2W hfe 420
K4,BCW71R,Phi,R,SOT23R,BC107A
K4,HSMP-3834,HP,B,SOT23,dual HP3830 pin diode
K5,BCW72R,Phi,R,SOT23R,BC107B ZTX300
K6,BCV71R,Phi,R,SOT23R,BC546A
K7,BCV71,Phi,N,SOT23,BC546A
K7p,BCV71,Phi,N,SOT23,BC546A
K7t,BCV71,Phi,N,SOT23,BC546A
K8,BCV72,Phi,N,SOT23,BC546B
K8p,BCV72,Phi,N,SOT23,BC546B
K8t,BCV72,Phi,N,SOT23,BC546B
K9,BCV72R,Phi,R,SOT23R,BC546B
K14,DTA114GE,Roh,N,EMT3,pnp dtr 50V 100mA R2 10k
K14,DTA114GUA,Roh,N,SC70,pnp dtr 50V 100mA R2 10k
K14,DTA114GKA,Roh,N,SC59,pnp dtr 50V 100mA R2 10k
K15,DTA124GKA,Roh,N,SC59,pnp dtr 50V 50mA R2 22k
K16,DTA144GUA,Roh,N,SC70,npn dtr 50V 100mA R2 47k
K16,DTA144GKA,Roh,N,SC59,npn dtr 50V 100mA R2 47k
K19,DTA115GUA,Roh,N,SC70,npn dtr 50V 100mA R2 100k
K19,DTA115GKA,Roh,N,SC59,npn dtr 50V 100mA R2 100k
K24,DTC114GUA,Roh,N,SC70,npn dtr 50V 100mA R2 22k
K24,DTC114GKA,Roh,N,SC59,npn dtr 50V 100mA R2 22k
K25,DTA124GUA,Roh,N,SC70,pnp dtr 50V 50mA R2 22k
K25,DTA124GKA,Roh,N,SC59,pnp dtr 50V 50mA R2 22k
K26,DTC144GE,Roh,N,EMT3,npn dtr 50V 100mA R2 47k
K26,DTC144GUA,Roh,N,SC70,npn dtr 50V 100mA R2 47k
K26,DTC144GKA,Roh,N,SC59,npn dtr 50V 100mA R2 47k
K29,DTC115GUA,Roh,N,SC70,npn dtr 50V 100mA R2 100k
K29,DTC115GKA,Roh,N,SC59,npn dtr 50V 100mA R2 100k
K31,BCW81R,Phi,R,-,npn 50V 0.1A 0.2W hfe 420
KB,MMBT8099L,Mot,N,SOT23,npn 80V gp
KC,BFQ29P,Sie,N,-,BFT66
KM,BST80,Phi,T,-,VN10
KN,BST84,Phi,T,-,Nch VMOS 200V 0.25A
KO,BST86,Phi,T,-,nch VMOS 180V 0.3A
L,BAT62-03W,Sie,I,SOD323,BAT62 schottky detector
L,BBY53-02W,Sie,I,SCD80,varicap 5.3-2.2 pF
L0,HSMP-386B,HP,C,SOT323,gp RF pin diode
L0,HSMP-3860,HP,C,SOT23,dual series pin diode
L0,BAT721S,Phi,C,SOT23,dual series 40V 200mA schottky
L05,ZLLS500,Zet,C,SOT23,schottky 40V 0.7A low leakage high temp
L1,BSS65,Zet,N,-,pnp 12V 0.1A 400MHz sw
L10,ZLLS1000,Zet,C,SOT23,schottky 40V 1.1A low leakage high temp
L2,HSMP-3862,HP,D,SOT23,dual RF pin diode
L2,BSS69,Zet,N,-,pnp 40V 0.1A 200MHz sw
L3,BSS70,Zet,N,-,pnp 40V 0.1A 200MHz sw
L3,MMBC1623L3,Mot,N,-,npn 40V gp
L3,HSMP-3863,HP,A,SOT23,ca gp RF pin diode
L4,HSMP-3864,HP,B,SOT23,cc gp RF pin diode
L4,BAT54W,Phi,C,SOT323,BAT85 schottky
L4p,BAT54,Phi,C,SOT23,BAT85 schottky
L4Z,BAT54,Zet,C,SOT23,BAT85 schottky
L4,MMBC1623L4,Mot,N,-,npn 40V gp
L5,BSS65R,Zet,R,-,pnp 12V 0.1A 400MHz sw
L5,MMBC1623L5,Mot,N,-,MPS3904 hfe 135-270
L6,BAR17,Sie,C,-,pin diode
L6,BSS69R,Zet,N,-,pnp 40V 0.1A 200MHz sw
L6,MMBC1623L6,Mot,N,-,MPS3904 hfe 200-400
L7,BSS70R,Zet,N,-,pnp 40V 0.1A 200MHz sw
L7,MMBC1623L7,Mot,N,-,MPS3904 hfe 300-600
L7,BAR14-1,Sie,D,-,dual pin 100mA max
L8,BAT721A,Phi,A,SOT23,dual c anode 40V 200mA schottky
L8,BAR15-1,Sie,A,-,dual pin 100mA max
L9,BAT721C,Phi,B,SOT23,dual c cathode 40V 200mA schottky
L9,BAR16-1,Sie,B,-,dual pin 100mA max
L14,DTB114GK,Rho,N,SC59,"pnp dtr 0.5A, R2 10k"
L20,BAS29,Nat,C,SOT23,Si diode 120V 50mA
L21,BAS31,Nat,D,SOT23,dual BAS29 diodes
L22,BAS35,Nat,A,SOT23,dual BAS29 diodes
L14,DTD114GK,Rho,N,SC59,"npn dtr 0.5A, R2 10k"
L30,BAV23,Phi,S,SOT143,dual 200V 225mA diodes
L41,BAT74,Phi,S,SOT143,2x BAT85
L42p,BAT54A,Phi,A,SOT23,dual c anode schottky
L43p,BAT54C,Phi,B,SOT23,dual c cathode schottky
L44p,BAT54S,Phi,D,SOT23,dual series schottky
L51,BAS56,Phi,S,SOT143,dual 60V 200mA diodes
LAp,BF550,Phi,N,SOT23,pnp 40V 25mA
LB,S525T,Tfk,G,-,n-ch vhf mosfet 200MHz
LBs,BF999,Sie,G,SOT23,n-ch vhf mosfet 300MHz
LDs,BF543,Sie,G,SOT23,n-ch vhf mosfet 300MHz
LEs,BF660,Sie,N,SOT23,BF606A pnp vhf osc fT 800MHz
LGs,BF775A,Sie,N,SOT23,npn RF fT 5.6GHz for IF amp
LHs,BF569,Sie,N,SOT23,BF970 pnp RF
LKs,BF799,Sie,N,SOT23,BF959
LKs,BF799W,Sie,N,SOT323,BF959
LH,BF569R,Tfk,R,-,BF970 pnp RF
LM,BST120,Phi,T,-,p-ch DMOSfet 60V 0.3A
LN,BST122,Phi,T,-,p-ch DMOSfet 50V 0.25A
LKs,BF799,Sie,N,SOT23,BF959
LKs,BF799W,Sie,N,SOT323,BF959
LOs,BF775,Sie,N,SOT23,BFQ69
LOs,BF775W,Sie,N,SOT323,BFQ69
LRs,BF517,Sie,T,SOT23,BF763 2.5 GHz
LSs,BF770A,Sie,N,SOT23,"npn low noise RF, Ft 6GHz"
M (blue),BAR65-03W,Sie,I,SOD323,pin diode
M (white),BBY55-03W,Sie,I,SOD323,5.4-2.3pF varicap in
M,BAR64-02W,Sie,I,SCD80,pin diode
M,BAR65-07,Sie,S,SOT143,dual pin diode
M08,PMBFJ308,Phi,F,SOT23,VHF n-ch JFET J308
M09,PMBFJ309,Phi,F,SOT23,VHF n-ch JFET J309
M10,PMBFJ310,Phi,F,SOT23,VHF n-ch JFET J310
M1,BFR30,Phi,F,SOT23,BFW11 BF245
M1B,MMBT2222L,Mot,N,SOT23,2N2222
M1E,MMBTA43L,Mot,N,SOT23,MPSA43 200V Vce npn
M1F,MMBT5550L,Mot,N,SOT23,2N5550 npn 140V
M1J,MMBT2369L,Mot,N,SOT23,2N2369A
M2,BFR31,Phi,F,SOT23,BFW12 BF245
M2B,MMBT2907L,Mot,N,SOT23,2N2907 pnp gp
M2C,MMBTA70L,Mot,N,SOT23,gp pnp MPSA70
M3,BFT46,Phi,F,SOT23,n-ch fet gp low level amp
M3,MMBA812M3,Mot,N,-,2N5086 hfe 60-120 pnp
M3A,MMBTH24L,Mot,N,SOT23,npn VHF amp 400MHz fT 30V
M3B,MMBT918L,Mot,N,SOT23,2N918 UHF amp
M3J,MMBTH69L,Mot,N,SOT23,pnp VHF amp 2GHz fT 15V
M4,BSR56,Phi,F,-,2N4856 n-ch fet
M4,MBD110DW,Mot,DL,SOT363,dual UHF schottky
M4A,MMBV109,Mot,C,SOT323,Hyperabrupt varicap
M4B,MMBV432,Mot,B,SOT23,dual cc varicap 45pF/2V
M4C,MMBV3102,Mot,C,SOT23,Hyperabrupt varicap
M4E,MMBV105G,Mot,C,SOT23,Hyperabrupt varicap
M4F,MMBD353,Mot,D,SOT23,dual MBD101 in series
M4G,MMBV2101,Mot,C,SOT23,varicap 6.8pF MV2101
M5,BSR57,Phi,F,-,2N5457 n-ch fet
M5,MMBA812M5,Mot,N,-,2N5086 hfe 135-270 pnp
M5C,MMBD7000,Mot,D,SOT23,100V 2x series sw diodes
M5,MMBD352W,Mot,Z,SOT323,2x MBD101 in series
M6,BSR58,Phi,F,SOT23,2N4858 n-ch fet
M6,MMBA812M6,Mot,N,-,2N5086 hfe 200-400 pnp
M6,BSS66,Zet,N,-,npn 40V 0.1A sw fT 250MHz
M6A,MMBF4416,Mot,F,SOT23,2N4416 n-ch rf jfet
M6B,MMBF5484,Mot,F,SOT23,2N5484 n-ch rf jfet
M6C,MMBFU310,Mot,F,SOT23,U310 n-ch rf jfet
M6E,MMBF5460,Mot,F,SOT23,2N5460 n-ch rf jfet
M6H,MMBD354,Mot,A,SOT23,dual MBD101 cc
M7,BSS67,Zet,N,-,npn 40V 0.1A sw fT 300MHz
M7,MMBA812M7,Mot,N,-,2N5086 hfe 300-600 pnp
M8,BSS66R,Zet,R,-,npn 40V 0.1A sw fT 250MHz
M8,BSH103,Phi,M,SOT23,n-ch 50V 0.11A mosfet
M8p,BSN20,Phi,M,SOT23,n-ch 50V 0.11A mosfet
M9,BSS67R,Zet,R,-,npn 40V 0.1A sw fT 300MHz
M10,PMBFJ310,Phi,F,SOT23,J310 n-ch jfet
M31,BSD20,Phi,XQ,-,n-ch depl sw mosfet 10V
M32,BSD22,Phi,XQ,-,n-ch depl sw mosfet 20V
M56,BF1100,Phi,W,SOT143,dg mosfet 14V 30mA 0.2W
M57,BF1100R,Phi,UQ,SOT143R,dg mosfet 14V 30mA 0.2W
M74,BSS83,Phi,XQ,-,n-ch enh sw mosfet
M89,BF989,Phi,K,-,BF960
M90,BF990,Phi,W,-,BF980
M91,BF991,Phi,W,-,BF981
M92,BF992,Phi,W,-,BF982
M94,BF994,Phi,W,-,BF964
M96,BF996,Phi,W,-,BF966
M97,BFR101A,-,-,-,-
M98,BFR101B,-,-,-,-
MA,M1MA151AT,Mot,E,SOT346,40V 100mA sw diode
MA,MBT3904DW1,Mot,DN,SOT363,dual 2N3904
MA,M1MA152AT,Mot,E,SOT346,80V 100mA sw diode
MA,BFS17,-,N,SOT23,BFW92
MB,BF995,Sie,W,-,n-ch vhf dg mosfet BF961
MB,MBT3904DW9,Mot,-,-,dual 2N3904
MCs,BFS17P,Sie,N,SOT23,BFW92
MCs,BFS17PW,Sie,N,SOT323,BFW92
MC,ZVN3306F,Zet,M,SOT23,n-ch mosfet 60V 150mA
MF,ZVN3310F,Zet,M,SOT23,n-ch mosfet 100V 100mA
MG,BF994S,Tfk,W,-,BF964 n-ch dg vhf mosfet
MH,BF996S,Tfk,W,-,BF966 n-ch dg vhf mosfet
MH,M1MA141KT,Mot,C,SOT323,40V 100mA sw diode
MH,M1MA151KT,Mot,C,SOT346,40V 100mA sw diode
MI,M1MA142KT,Mot,C,SOT323,80V 100mA sw diode
MI,M1MA152KT,Mot,C,SOT346,80V 100mA sw diode
ML,ZVP3306F,Zet,M,SOT23,p-ch mosfet 60V 90mA
MN,M1MA141WA,Mot,A,SOT323,d diode ca 40V 100mA
MN,M1MA151WA,Mot,A,SOT346,d diode ca 40V 100mA
MO,M1MA142W,Mot,A,SOT323,d diode ca 80V 100mA
MO,M1MA152W,Mot,A,SOT346,d diode ca 80V 100mA
MOs,BF998,Sie,W,SOT143,n-ch vhf dg mosfet BF988
MOR,BF998R,Tfk,UQ,SOT143R,n-ch vhf dg mosfet BF988
MR,BF998W,Sie,UQ,SOT343,n-ch vhf dg mosfet BF988
MR,ZVP3310F,Zet,M,SOT23,p-ch mosfet 100V 75mA
MS,CF739,Sie,W,-,dg GaAsfet 2GHz
MT,M1MA141WK,Mot,B,SOT323,dual diode cc 40V 100mA
MT,M1MA151WK,Mot,B,SOT346,dual diode cc 40V 100mA
MU,M1MA142WK,Mot,B,SOT323,dual diode cc 80V 100mA
MU,M1MA152WK,Mot,B,SOT346,dual diode cc 80V 100mA
MU,ZVN3320F,Zet,M,SOT23,n-ch mosfet 200V 60mA
MX,CF750,Sie,U,-,"biased dg GaAsfet, 3-6V"
MY,VN10LF,Zet,M,SOT23,n-ch mosfet 60V 150mA
MY,BF1012,Sie,W,-,n-ch dg mosfet 1GHz 12V
MZ,ZVN4106F,Zet,M,SOT23,n-ch mosfet 60V 200mA
MZ,BF1005,Sie,W,-,n-ch dg mosfet 1GHz 5V
N,DAN202K,Roh,B,-,80V 100mA dual diode
N0,TN0200T,Nat,M,SOT23,n-ch mosfet 0.6A Id
N1,MMBT100,Nat,N,-,npn gp sw 500mA
N1,MMBF201N,Mot,M,SOT23,n-ch tmosfet 20V 0.3A Id
N1,MRF571,Mot,N,SOT416,8 GHz 40mA npn RF
N1,TN0201T,Tem,M,SOT23,n-ch mosfet 0.3A Id 0.2W
N2,MGSF1N02LT1,Mot,M,SOT23,"n-ch mosfet, 20V 85mA"
N2,MMBC1653N2,Mot,N,-,npn 130V 50mA hfe 50-130
N2,BFS520,Phi,N,SOT323,npn RF 9GHz 70mA
N3,MMBC1653N3,Mot,N,-,npn 130V 50mA hfe 100-220
N3,MGSF1N03L,Mot,M,SOT23,n-ch TMOS mosfet 30V 0.75A
N4,MMBC1653N4,Mot,N,-,npn 130V 50mA hfe 150-330
N5,MMBC1654N5,Mot,N,-,npn 160V 50mA hfe 50-130
N6,MMBC1653N6,Mot,N,-,npn 160V 50mA hfe 100-220
N6,BFS25A,Phi,N,SOT323,npn RF 5GHz 6.5mA 32 mW
N7,MMBC1653N7,Mot,N,-,npn 160V 50mA hfe 150-330
N9,DAN222,Mot,B,SOT416,dual cc si diode
N05,SO2484,SGS,N,-,2N2484
N08,SO930,SGS,N,-,2N930
N10,SO918,SGS,N,-,2N918
N11,SO2369,SGS,N,-,2N2369
N12,SO2221,SGS,N,-,2N2221
N13,SO2222,SGS,N,-,2N2222
N18,SO1711,SGS,N,-,2N1711
N20,SO2222A,SGS,N,-,2N2222A
N27,SO1893,SGS,N,-,2N1893
N28,BFR520,Phi,N,SOT23,npn RF 9GHz 70mA
N29,BFR540,Phi,N,SOT23,npn RF 9GHz 120mA
N30,BFR505,Phi,N,SOT23,npn RF 9GHz 15V 18mA
N33,BFG505,Phi,TQ,SOT143,npn RF 9GHz 15V 18mA
N36,BFG520,Phi,X,SOT143,npn RF 9GHz 70mA
N37,BFG540,Phi,X,SOT143,npn RF 9GHz 120mA
N38,BFG590,Phi,TQ,SOT143,npn RF 5GHz 15V 0.2A
N39,BFG505X,Phi,X,-,npn RF 9GHz 15V 18mA
N44,BFG590X,Phi,X,-,npn RF 5GHz 15V 0.2A
N54,SO2221A,SGS,N,-,2N2221A
N70,BFG10,Phi,TQ,SOT143,npn 8V 250mA 1.8GHz pwr amp
N71,SO3904,SGS,N,-,2N3904
N71,BFG10X,Phi,X,-,8V 250mA 1.8GHz pwr amp
N72,BFG11,Phi,TQ,SOT143,8V 400mA 1.8GHz pwr amp
N72,SO3903,SGS,N,-,2N3903
N73,BFG11X,Phi,X,-,8V 400mA 1.8GHz pwr amp
N79,SO5550,SGS,N,-,2N5550
N80,SO5551,SGS,N,-,2N5551
N81,SO2369A,SGS,N,-,2N2369A
N91,SO642,SGS,N,-,npn Vce 300V
N94,SO517,SGS,N,-,npn darlington
NA,CFY35-20,Sie,DM,-,10GHz GaAsfet
NB,CFY35-23,Sie,DM,-,10GHz GaAsfet
NY,BF1012s,Sie,W,-,n-ch dg mosfet 1GHz 12V
NZ,MGSF1N02L,Mot,M,-,n-ch TMOS FET
O (white),BAT14-03W,Sie,I,SOD323,RF Schottky 4V 90mA
O05,SO2484R,SGS,R,-,2N2484
O08,SO930R,SGS,R,-,2N930
O10,SO918R,SGS,R,-,2N918
O12,SO2221R,SGS,R,-,2N2221
O13,SO2222R,SGS,R,-,2N2222
O2,BST82,Phi,M,SOT23,n-ch mosfet 80V 175mA
O20,SO2222AR,SGS,R,-,2N2222A
O27,SO1893R,SGS,R,-,2N1893
O54,SO2221AR,SGS,R,-,2N2221A
O79,SO5550R,SGS,R,-,2N5550
O80,SO5551R,SGS,R,-,2N5551
O91,SO642R,SGS,R,-,npn Vce 300V
P (white),BAT15-03W,Sie,I,SOD323,RF Schottky 4V 100mA
P,KV1841E,Tok,I,URD,uhf varicap 7-15pF
P,DAP202K,Roh,A,-,80V 100mA dual
P0,BFP90A,Phi,CX,SOT173,BFG90A
P0,TP0101T,Tem,M,SOT23,p-ch mosfet 0.5A 12V
P0,HSMS-285B,HP,C,SOT323,zero-bias schottky diode uW det
P0,HSMS-2850,HP,C,SOT23,zero-bias schottky diode uW det
P01,SO2906,SGS,N,-,2N2906
P01,SST201,Sil,F,SOT23,J201 n-ch fet
P02,SST202,Sil,F,SOT23,J202 n-ch fet
P03,SO2907A,SGS,N,-,2N2907A
P03,SST203,Sil,F,SOT23,J203 n-ch fet
P04,SST204,Sil,F,SOT23,J204 n-ch fet
P05,SO2907,SGS,N,-,2N2907
P06,SO2894,SGS,N,-,2N2894
P1,BFP91A,Phi,CX,SOT173,BFG91A
P1,SST201,Tem,F,SOT23,J201 n-ch jfet
P1D,PZTA42,Mot,P,-,MPSA42 10mA 300V npn
P1F,PZT2222A,Mot,P,-,2N2222A sw npn
P1N,PZTA14,Mot,P,-,MPSA14 darlington
P1,BFR92,Phi,N,SOT23,BFR90
P1D,PZTA42,Mot,P,-,MPSA42 300V npn
P1N,PZTA14,Mot,P,-,npn darlington MPSA14
P2,BFR92A,Phi,N,SOT23,BFR90A
P2p,BFR92AW,Phi,N,SOT323,BFR90A
P2,HSMSM-285C,HP,D,SOT323,dual series HSMS-285B
P2,HSMSM-2852,HP,D,SOT23,dual series HSMS-285B
P2D,PZTA92,Mot,P,-,MPSA92 300V pnp
P2F,PZT2907A,Mot,P,-,2N2907A sw pnp
P2V,PZTA64,Mot,P,-,MPSA64 darlington
P3,MMBF2202P,Mot,M,SOT23,p-ch TMOSfet 0.3A 20V
P3,TP0202T,Tem,M,-,p-ch mosfet 0.3A 20V
P4,BFR92R,Phi,R,SOT23R,BFR90
P5,BFR92AR,Phi,R,SOT23R,BFR90A
P5,FMMT2369A,Zet,N,-,2N2369A
P5,HSMSM-2855,HP,S,SOT143,separate pair HSMS-2850
P6,BFP96,Phi,CX,SOT173,BFG96
P8A,FLLD258,Zet,B,SOT23,low leakage dual ca Si diode
P9,BCX70KR,Phi,R,SOT23R,BCY59-x
P9,DAP222,Mot,A,SOT416,dual ca sw diode
P12,SO2906A,SGS,N,-,2N2906A
P25,SO3906,SGS,N,-,2N3906
P26,SO3905,SGS,N,-,2N3905
P32,SO5400,SGS,N,-,2N5400
P33,SO5401,SGS,N,-,2N5401
P38,SST4338,Sil,F,SOT23,2N4338
P39,SST4339,Sil,F,-,2N4339
P39,SO692,SGS,-,pnp Vce 300V
P40,SST4340,Sil,F,SOT23,2N4340
P41,SST4341,Sil,F,SOT23,2N4341
P57,SST5457,Sil,F,SOT23,2N5457
P58,SST5458,Sil,F,SOT23,2N5458
P59,SST5459,Sil,F,SOT23,2N5459
P60,SST5460,Sil,F,SOT23,2N5460
P61,SST5461,Sil,F,SOT23,2N5461
P62,SST5462,Sil,F,SOT23,2N5462
P63,SST5463,Sil,F,SOT23,2N5463
P64,SST5464,Sil,F,SOT23,2N5464
P65,SST5465,Sil,F,SOT23,2N5465
PC,MGSF1P02L,Mot,M,SOT23,p ch enh tmosfet
PD,BSS84L,Mot,M,SOT23,p-ch enh tmosfet
PH2,SST4302,Sil,F,SOT23,2N4302
PH3,SST4303,Sil,F,SOT23,2N4303
PH4,SST4304,Sil,F,SOT23,2N4304
PL,BB149A,Phi,I,SOD323,2-18pF varicap
POs,BAR64,Sie,C,SOT23,single 200V RF pin
PPs,BAR64-04,Sie,D,SOT23,dual series 200V RF pin
PPs,BAR64-04W,Sie,D,SOT323,dual series 200V RF pin
PRs,BAR64-05,Sie,B,SOT23,dual cc 200V RF pin
PRs,BAR64-05W,Sie,B,SOT323,dual cc 200V RF pin
PSs,BAR64-06,Sie,A,SOT23,dual ca 200V RF pin
PSs,BAR64-06W,Sie,A,SOT323,dual ca 200V RF pin
Q3,MMBC1321Q3,Mot,N,-,npn VHF amp fT 0.6GHz
Q4,MMBC1321Q4,Mot,N,-,npn VHF amp fT 0.6GHz
Q5,MMBC1321Q5,Mot,N,-,npn VHF amp fT 0.6GHz
QQ,2SC4536,Nec,P,-,npn RF fT 5.7GHz 2W hFE 40-80
QR,2SC4536,Nec,P,-,npn RF fT 5.7GHz 2W hFE 60-120
QS,2SC4536,Nec,P,-,npn RF fT 5.7GHz 2W hFE 100-200
R,BA895,Sie,I,SCD80,-
R,BA585,Sie,I,SOD123,pin diode 50mA max
R (yellow),BA597,Sie,I,SOD323,UHF pin diode 100mA max
R (white),BA595,Sie,I,SOD323,UHF pin diode 50mA max
R1,BFR93,SGS,N,SOT23,BFR91
R1,HSMS-8101,HP,K,SOT23,10-14GHz schottky mixer
R1,UMT4401,Rho,N,SC70,2N4401
R1A,SST3904,Rho,N,SOT23,2N3904
R1A,UMT3904,Rho,N,SC70,2N3904
R1A,MMST3904,Rho,N,SC59,2N3904
R1G,SSTA06,Rho,N,SOT23,MPSA06
R1G,MMSTA06,Rho,N,SC59,MPSA06
R1H,SSTA05,Rho,N,SOT23,MPSA05
R1J,SST6427,Rho,N,SOT23,-
R1K,MMST6428,Rho,N,SC59,-
R1M,SSTA13,Rho,N,SOT23,MPSA13
R1M,MMSTA13,Rho,N,SC59,MPSA13
R1N,SSTA14,Rho,N,SOT23,MPSA14
R1N,MMSTA14,Rho,N,SC59,MPSA14
R1O,MMST5088,Rho,N,SC59,2N5088
R1P,SST2222A,Rho,N,SOT23,2N2222A
R1P,UMT2222A,Rho,N,SC70,2N2222A
R1P,MMST2222A,Rho,N,SC59,2N2222A
R2,BFR93A,Phi,N,SOT23,BFR91A
